,lasttime,duration,areatime,tqv_values,maxarea,filename
88,2022-02-03 09:59:59.999997,0 days 10:59:59.999994,20.2274067958472,55.0,3.2160059911975027,2022_02_03_09_lat9p211S.geojson
89,2022-02-02 15:00:00.000000,0 days 02:00:00.000003,265.89825698501426,55.0,89.43080047285657,2022_02_02_15_lat19p85S.geojson
90,2022-02-02 08:00:00.000003,0 days 01:00:00.000006,9.907722335105827,55.0,5.811025348533222,2022_02_02_08_lat7p638S.geojson
91,2022-02-02 21:59:59.999997,0 days 15:59:59.999997,230.19765102998142,55.0,56.89967396027203,2022_02_02_21_lat8p361S.geojson
92,2022-02-02 05:00:00.000003,0 days 00:00:00,4.545546088938155,55.0,4.545546088938155,2022_02_02_05_lat12p88S.geojson
93,2022-02-02 03:59:59.999997,0 days 00:00:00,5.419740880273285,55.0,5.419740880273285,2022_02_02_03_lat12p84S.geojson
94,2022-02-02 02:00:00.000003,0 days 10:00:00.000006,221.60996302020413,55.0,38.04755543569421,2022_02_02_02_lat9p443S.geojson
95,2022-02-01 15:00:00.000000,0 days 00:00:00,1.1529411648286056,55.0,1.1529411648286056,2022_02_01_15_lat13p11S.geojson
96,2022-02-01 03:00:00.000000,0 days 00:00:00,1.7426189658760287,55.0,1.7426189658760287,2022_02_01_03_lat8p257S.geojson
97,2022-02-01 02:00:00.000003,0 days 01:00:00.000006,790.4055841802916,55.0,397.09222063676697,2022_02_01_02_lat15p35S.geojson
98,2022-02-01 02:00:00.000003,0 days 02:00:00.000003,8.58392067560366,55.0,3.193865832314823,2022_02_01_02_lat8p369S.geojson
99,2022-01-31 20:00:00.000003,0 days 00:00:00,1.5027061597826465,55.0,1.5027061597826465,2022_01_31_20_lat7p802S.geojson
100,2022-01-31 21:00:00.000000,0 days 05:00:00.000003,20.35987879523516,55.0,4.686064651401721,2022_01_31_21_lat10p54S.geojson
101,2022-01-31 18:59:59.999997,0 days 06:59:59.999997,17.400720234848865,55.0,2.416658829237683,2022_01_31_18_lat7p778S.geojson
102,2022-01-31 11:00:00.000003,0 days 01:00:00.000006,3.1506356603407752,55.0,1.7225137663430647,2022_01_31_11_lat7p692S.geojson
103,2022-01-31 09:59:59.999997,0 days 00:59:59.999997,2.106957447960845,55.0,1.0536906145642182,2022_01_31_09_lat9p883S.geojson
104,2022-01-31 06:00:00.000000,0 days 06:59:59.999997,2374.255033660076,55.0,395.9092789621054,2022_01_31_06_lat11p37S.geojson
105,2022-01-30 20:00:00.000003,0 days 02:00:00.000003,1113.3323224437936,55.0,376.8988992828439,2022_01_30_20_lat14p42S.geojson
106,2022-02-02 03:00:00.000000,2 days 14:00:00.000003,199.93094389989014,55.0,6.232700938148387,2022_02_02_03_lat12p83S.geojson
107,2022-01-30 02:00:00.000003,0 days 06:00:00,52.05470606055138,55.0,11.813940652576601,2022_01_30_02_lat12p73S.geojson
108,2022-01-29 15:59:59.999997,0 days 12:00:00,175.46350925196893,55.0,33.26106156279391,2022_01_29_15_lat8p142S.geojson
109,2022-01-28 12:00:00.000000,0 days 00:00:00,1.0547828015622545,55.0,1.0547828015622545,2022_01_28_12_lat12p17S.geojson
110,2022-01-30 12:59:59.999997,2 days 01:59:59.999994,587.2642690414949,55.0,27.311527303390545,2022_01_30_12_lat10p82S.geojson
111,2022-01-31 00:59:59.999997,2 days 15:00:00,681.109781671518,55.0,19.582730504084992,2022_01_31_00_lat9p365S.geojson
112,2022-01-30 21:00:00.000000,2 days 11:00:00.000003,659.9605250077944,55.0,19.582730504084992,2022_01_30_21_lat12p17S.geojson
113,2022-01-27 20:00:00.000003,0 days 00:00:00,1.4618298574961701,55.0,1.4618298574961701,2022_01_27_20_lat13p51S.geojson
114,2022-01-27 18:59:59.999997,0 days 00:00:00,2.559434797943535,55.0,2.559434797943535,2022_01_27_18_lat13p39S.geojson
115,2022-01-27 18:00:00.000000,0 days 00:00:00,3.5838259346920696,55.0,3.5838259346920696,2022_01_27_18_lat13p34S.geojson
116,2022-01-27 17:00:00.000003,0 days 00:00:00,5.389045705002682,55.0,5.389045705002682,2022_01_27_17_lat13p26S.geojson
117,2022-01-27 15:00:00.000000,0 days 00:59:59.999997,2.2427525911688218,55.0,1.125013608038732,2022_01_27_15_lat7p860S.geojson
118,2022-01-27 15:59:59.999997,2 days 15:59:59.999997,4529.311337864324,55.0,144.52771982396374,2022_01_27_15_lat13p44S.geojson
119,2022-01-26 00:00:00.000000,1 days 00:00:00,1119.9739640561675,55.0,144.52771982396374,2022_01_26_00_lat15p96S.geojson
120,2022-01-24 05:00:00.000003,0 days 08:00:00.000003,1544.79889351125,55.0,195.2906569356356,2022_01_24_05_lat14p21S.geojson
121,2022-01-23 14:00:00.000003,0 days 01:00:00.000006,386.1171977168842,55.0,194.06794924595397,2022_01_23_14_lat14p47S.geojson
122,2022-01-23 09:59:59.999997,0 days 00:00:00,184.37303006214069,55.0,184.37303006214069,2022_01_23_09_lat15p31S.geojson
123,2022-01-23 03:59:59.999997,0 days 00:00:00,10.091481818935355,55.0,10.091481818935355,2022_01_23_03_lat21p20S.geojson
124,2022-01-23 00:59:59.999997,0 days 01:59:59.999994,14.543387842925295,55.0,8.260865187450714,2022_01_23_00_lat7p578S.geojson
125,2022-01-21 20:00:00.000003,0 days 05:00:00.000003,7.831501819970586,55.0,1.5609123907466895,2022_01_21_20_lat4p275S.geojson
126,2022-01-21 11:00:00.000003,0 days 00:00:00,1.2964498852382114,55.0,1.2964498852382114,2022_01_21_11_lat4p940S.geojson
127,2022-01-21 09:59:59.999997,0 days 00:00:00,2.021343302310789,55.0,2.021343302310789,2022_01_21_09_lat5p045S.geojson
128,2022-01-22 21:59:59.999997,1 days 12:59:59.999997,5705.783319361205,55.0,242.16728035491835,2022_01_22_21_lat16p18S.geojson
129,2022-01-20 06:00:00.000000,0 days 03:00:00,1275.7100985439527,55.0,428.49209387664143,2022_01_20_06_lat12p61S.geojson
130,2022-01-18 17:00:00.000003,0 days 00:00:00,3.4428012034009443,55.0,3.4428012034009443,2022_01_18_17_lat6p863S.geojson
131,2022-01-18 15:59:59.999997,0 days 03:00:00,320.9709353205428,55.0,81.8999199298127,2022_01_18_15_lat23p02S.geojson
132,2022-01-17 14:00:00.000003,0 days 00:00:00,1.0762925912565484,55.0,1.0762925912565484,2022_01_17_14_lat14p54S.geojson
133,2022-01-16 21:00:00.000000,0 days 00:00:00,72.54270229506791,55.0,72.54270229506791,2022_01_16_21_lat25p28S.geojson
134,2022-01-17 18:59:59.999997,1 days 03:59:59.999997,2549.835321018561,55.0,144.98557053132194,2022_01_17_18_lat16p55S.geojson
135,2022-01-16 09:59:59.999997,0 days 07:59:59.999994,535.7141784822113,55.0,71.74285102969789,2022_01_16_09_lat23p62S.geojson
136,2022-01-16 03:59:59.999997,0 days 01:59:59.999994,3.340267939993791,55.0,1.232299753054231,2022_01_16_03_lat16p79S.geojson
137,2022-01-15 21:59:59.999997,0 days 00:00:00,2.4663581223880047,55.0,2.4663581223880047,2022_01_15_21_lat12p81S.geojson
138,2022-01-15 21:00:00.000000,0 days 03:00:00,15.135157796397467,55.0,3.943588851908959,2022_01_15_21_lat12p78S.geojson
139,2022-01-15 17:00:00.000003,0 days 00:00:00,2.886275066516337,55.0,2.886275066516337,2022_01_15_17_lat12p44S.geojson
140,2022-01-15 20:00:00.000003,0 days 04:00:00.000006,2122.252315463248,55.0,444.97220130161605,2022_01_15_20_lat10p89S.geojson
141,2022-01-15 15:59:59.999997,0 days 00:00:00,2.0899396304267808,55.0,2.0899396304267808,2022_01_15_15_lat12p42S.geojson
142,2022-01-15 15:00:00.000000,0 days 00:00:00,1.0205112563293266,55.0,1.0205112563293266,2022_01_15_15_lat12p30S.geojson
143,2022-01-15 18:00:00.000000,0 days 03:59:59.999997,11.887515334778861,55.0,3.3028847944873956,2022_01_15_18_lat9p500S.geojson
144,2022-01-15 15:59:59.999997,0 days 03:59:59.999997,9.794992873417966,55.0,2.436486884781287,2022_01_15_15_lat16p31S.geojson
145,2022-01-12 09:59:59.999997,0 days 00:00:00,4.11899503673797,55.0,4.11899503673797,2022_01_12_09_lat16p88S.geojson
146,2022-01-12 09:00:00.000000,0 days 00:00:00,2.7903726857976587,55.0,2.7903726857976587,2022_01_12_09_lat16p85S.geojson
147,2022-01-12 08:00:00.000003,0 days 00:00:00,1.6809129909397764,55.0,1.6809129909397764,2022_01_12_08_lat16p82S.geojson
148,2022-01-12 02:00:00.000003,0 days 00:00:00,1.6763356995201941,55.0,1.6763356995201941,2022_01_12_02_lat16p61S.geojson
149,2022-01-09 09:59:59.999997,0 days 00:59:59.999997,2.7606191919166863,55.0,1.6589173965931294,2022_01_09_09_lat7p688S.geojson
150,2022-01-07 09:59:59.999997,0 days 03:00:00,105.98115645241474,55.0,28.302325254868148,2022_01_07_09_lat15p96S.geojson
151,2022-01-19 21:59:59.999997,12 days 16:59:59.999994,22085.82084932678,55.0,365.6747839689355,2022_01_19_21_lat13p21S.geojson
152,2022-01-15 09:59:59.999997,8 days 04:59:59.999994,38522.6611071136,55.0,365.6747839689355,2022_01_15_09_lat22p06S.geojson
153,2022-01-08 02:00:00.000003,0 days 21:00:00,2378.216125355072,55.0,365.6747839689355,2022_01_08_02_lat10p59S.geojson
154,2022-01-05 12:00:00.000000,0 days 00:00:00,2.079612894416109,55.0,2.079612894416109,2022_01_05_12_lat13p36S.geojson
155,2022-01-05 09:59:59.999997,0 days 01:59:59.999994,4.43639059048692,55.0,1.79387905427799,2022_01_05_09_lat13p40S.geojson
156,2022-01-04 11:00:00.000003,0 days 01:00:00.000006,2.0868574600662106,55.0,1.0519379349776499,2022_01_04_11_lat18p50S.geojson
157,2022-01-04 08:00:00.000003,0 days 00:00:00,7.4131594689384945,55.0,7.4131594689384945,2022_01_04_08_lat16p98S.geojson
158,2022-01-04 06:59:59.999997,0 days 00:00:00,5.859562847814445,55.0,5.859562847814445,2022_01_04_06_lat17p03S.geojson
159,2022-01-04 06:00:00.000000,0 days 00:00:00,4.4260234773160025,55.0,4.4260234773160025,2022_01_04_06_lat17p08S.geojson
